anime_id,title,genres,media,episodes,rating,members,start_date,season,source
1430,Lupin III: Cagliostro no Shiro,"Action,Adventure,Comedy,Mystery,Seinen",movie,1,8.15,87264.0,1979/12/15,fall_1979,manga
1431,Lupin III: Ai no Da Capo - Fujiko's Unlucky Days,"Action,Adventure,Mystery,Comedy,Seinen",special,1,6.84,5699.0,1999/7/30,summer_1999,manga
1432,Lupin III: Fuuma Ichizoku no Inbou,"Action,Adventure,Mystery,Comedy,Seinen",movie,1,7.28,8236.0,1987/12/26,fall_1987,manga
1433,Lupin III: Babylon no Ougon Densetsu,"Action,Adventure,Mystery,Comedy,Seinen",movie,1,6.56,6511.0,1985/7/13,summer_1985,manga
1434,Lupin III: Harimao no Zaihou wo Oe!!,"Action,Adventure,Mystery,Comedy,Seinen",special,1,6.99,5426.0,1995/8/4,summer_1995,manga
1435,Lupin III: Lupin vs. Fukusei-ningen,"Action,Adventure,Mystery,Comedy,Seinen",movie,1,6.99,10158.0,1978/12/16,fall_1978,manga
1436,Lupin III: Twilight Gemini no Himitsu,"Action,Adventure,Comedy,Shounen",special,1,7.0,5887.0,1996/8/2,summer_1996,
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,"Action,Adventure,Comedy,Mystery,Shounen",special,1,7.23,6017.0,1998/7/24,summer_1998,
1438,Lupin III: Lupin Ansatsu Shirei,"Action,Adventure,Mystery,Comedy,Seinen",special,1,6.95,5907.0,1993/7/23,summer_1993,
1439,Lupin III: Walther P38,"Action,Adventure,Mystery,Comedy,Seinen",special,1,7.34,6413.0,1997/8/1,summer_1997,
1440,Ninja Mono,"Adventure,Comedy,Shounen,Supernatural",ova,2,5.72,2602.0,1996/3/27,winter_1996,original
1441,Ginga Tetsudou no Yoru,"Drama,Fantasy,Historical,Kids,Mystery",movie,1,7.28,17411.0,1985/7/13,summer_1985,novel
1442,Alexander Senki,"Action,Adventure,Fantasy,Historical,Sci-Fi,Supernatural",tv,13,5.71,6713.0,1999/9/15,summer_1999,novel
1443,Sol Bianca,"Action,Sci-Fi,Adventure,Space",ova,2,6.34,5012.0,1990/3/21,winter_1990,original
1444,Sol Bianca: Taiyou no Fune,"Adventure,Mecha,Sci-Fi,Space",ova,6,6.37,4226.0,1999/9/24,summer_1999,
1445,Mach GoGoGo,"Adventure,Cars,Sports,Shounen",tv,52,6.66,11999.0,1967/4/2,spring_1967,manga
1448,Hyakujuu-Ou GoLion,"Adventure,Mecha,Sci-Fi,Shounen",tv,52,6.83,10248.0,1981/3/4,spring_1981,original
1450,Brigadoon: Marin to Melan,"Adventure,Comedy,Drama,Mecha,Sci-Fi",tv,26,7.25,10530.0,2000/7/21,summer_2000,original
1451,Shuranosuke Zanmaken: Shikamamon no Otoko,"Action,Historical,Supernatural,Thriller",ova,1,4.74,3734.0,1990/12/28,fall_1990,novel
1452,The Samurai,"Comedy,Romance,School,Shounen",ova,1,5.93,1800.0,1987/11/1,fall_1987,
1453,Maison Ikkoku,"Slice of Life,Comedy,Drama,Romance,Seinen",tv,96,8.19,52785.0,1986/3/26,spring_1986,manga
1454,Kemonozume,"Action,Demons,Horror,Romance,Supernatural",tv,13,7.39,61212.0,2006/8/6,summer_2006,original
1455,Makai Tenshou,"Action,Supernatural,Samurai,Historical",ova,2,5.23,6048.0,1998/2/27,winter_1998,novel
1456,L/R: Licensed by Royal,"Action,Adventure,Police,Mystery",tv,12,6.47,3875.0,2003/1/8,winter_2003,original
1457,Key the Metal Idol,"Action,Sci-Fi,Music,Psychological,Drama,Mecha",ova,15,6.91,16280.0,1994/12/16,fall_1994,original
1458,Uchuu no Kishi Tekkaman,"Action,Adventure,Mecha,Sci-Fi,Shounen,Space",tv,26,6.19,2448.0,1975/7/2,summer_1975,original
1459,Uchuu no Kishi Tekkaman Blade,"Action,Adventure,Space,Mecha,Romance,Military,Drama,Sci-Fi,Shounen",tv,49,7.45,13553.0,1992/2/18,winter_1992,original
1460,Uchuu no Kishi Tekkaman Blade II,"Action,Military,Sci-Fi,Adventure,Space,Drama,Mecha",ova,6,6.29,3597.0,1994/7/21,summer_1994,
1462,Memories,"Drama,Horror,Psychological,Sci-Fi",movie,3,7.73,83724.0,1995/12/23,fall_1995,manga
1465,Hakaima Sadamitsu,"Action,Mecha,School,Sci-Fi,Seinen",tv,10,6.86,5041.0,2001/1/17,winter_2001,manga
1466,Hakugei Densetsu,"Sci-Fi,Adventure,Space",tv,26,6.63,3294.0,1997/4/9,spring_1997,original
1468,Baoh Raihousha,"Action,Sci-Fi,Super Power,Martial Arts,Shounen",ova,1,6.11,13342.0,1989/9/16,summer_1989,manga
1469,Monster Farm: Enbanseki no Himitsu,"Action,Adventure,Comedy,Fantasy",tv,48,6.81,36951.0,1999/4/17,spring_1999,game
1470,City Hunter,"Action,Comedy,Mystery,Shounen",tv,51,7.93,56269.0,1987/4/6,spring_1987,manga
1471,City Hunter 2,"Action,Comedy,Mystery,Shounen",tv,63,8.06,19632.0,1988/4/2,spring_1988,manga
1472,City Hunter 3,"Action,Comedy,Mystery,Shounen",tv,13,7.82,15514.0,1989/10/15,fall_1989,manga
1473,City Hunter '91,"Action,Comedy,Mystery,Shounen",tv,13,7.77,15517.0,1991/4/28,spring_1991,manga
1474,City Hunter: Ai to Shukumei no Magnum,"Action,Comedy,Mystery,Shounen",movie,1,7.42,6372.0,1989/6/17,spring_1989,manga
1475,City Hunter: Bay City Wars,"Action,Comedy,Mystery,Shounen",movie,1,7.36,5941.0,1990/8/25,summer_1990,
1476,City Hunter: Hyakuman Dollar no Inbou,"Action,Mystery,Comedy,Shounen",movie,1,7.37,5637.0,1990/8/25,summer_1990,
1477,City Hunter: The Secret Service,"Action,Comedy,Mystery,Shounen",special,1,7.43,6202.0,1996/1/5,winter_1996,manga
1478,City Hunter: Goodbye My Sweetheart,"Adventure,Comedy,Shounen",special,1,7.51,5513.0,1997/4/25,spring_1997,
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,special,1,7.42,4572.0,1999/4/23,spring_1999,
1480,Sky Girls OVA,"Mecha,Military,Sci-Fi",ova,1,6.63,6738.0,2006/8/25,summer_2006,
1481,"Urusei Yatsura: Haru da, Tobidase!","Action,Sci-Fi,Adventure,Comedy,Drama,Romance",special,1,6.73,3541.0,1982/3/31,winter_1982,manga
1482,D.Gray-man,"Action,Adventure,Comedy,Super Power,Demons,Shounen",tv,103,8.04,583946.0,2006/10/3,fall_2006,manga
1483,Master Keaton,"Adventure,Drama,Historical,Mystery,Seinen,Slice of Life",tv,24,7.6,19789.0,1998/10/6,fall_1998,manga
1484,Youma,"Action,Demons,Fantasy,Horror,Supernatural",ova,2,6.08,7149.0,1989/5/1,spring_1989,manga
1485,Akachan to Boku,"Comedy,Drama,Shoujo",tv,35,7.85,17727.0,1996/7/11,summer_1996,manga
1486,Kodomo no Omocha (TV),"Comedy,Drama,Romance,Shoujo",tv,102,8.04,51127.0,1996/4/5,spring_1996,manga
1487,.hack//Unison,"Adventure,Comedy,Fantasy,Game,Magic,Sci-Fi",special,1,6.68,21626.0,2003/10/24,fall_2003,original
1488,Area 88,"Action,Military,Adventure,Drama,Romance",ova,3,7.52,13948.0,1985/2/5,winter_1985,manga
1489,Renkin San-kyuu Magical? Pokaan Specials,"Comedy,Parody,Magic,Ecchi,Vampire",special,3,6.91,6502.0,2006/6/23,spring_2006,original
1490,Ginga Tetsudou Monogatari,"Action,Adventure,Drama,Sci-Fi,Space",tv,26,7.14,9920.0,2003/10/4,fall_2003,original
1491,Ginga Tetsudou 999,"Sci-Fi,Adventure,Space,Drama",tv,113,7.8,26508.0,1978/9/14,fall_1978,manga
1492,Project ARMS,"Action,Martial Arts,Super Power",tv,26,6.98,11333.0,2001/4/7,spring_2001,manga
1493,Project ARMS: The 2nd Chapter,"Action,Fantasy,Martial Arts,Super Power,School",tv,26,7.07,5069.0,2001/10/6,fall_2001,manga
1494,Darkside Blues,"Horror,Mystery,Psychological,Sci-Fi",movie,1,6.08,8197.0,1994/10/8,fall_1994,manga
1495,Maetel Legend,"Space,Drama,Sci-Fi",ova,2,6.41,3573.0,2000/12/13,fall_2000,
1496,Fushigi no Kuni no Miyuki-chan,"Comedy,Ecchi,Fantasy,Shoujo Ai",ova,2,5.73,10407.0,1995/6/21,spring_1995,manga
1497,Aru Machi Kado no Monogatari,"Drama,Music,Romance",movie,1,6.6,3453.0,1962/11/5,fall_1962,original
1498,Black Blood Brothers,"Action,Comedy,Fantasy,Shounen,Supernatural,Vampire",tv,12,7.13,92917.0,2006/9/8,fall_2006,light_novel
1499,MaMa,Hentai,ova,2,5.17,1321.0,1997/6/30,spring_1997,
1500,Teizokurei Daydream,"Comedy,Horror,Supernatural,Drama,Ecchi",ova,4,6.18,8727.0,2004/6/25,spring_2004,manga
1501,Kaleido Star: Good da yo! Goood!!,Comedy,ova,1,6.77,6368.0,2006/9/27,summer_2006,
1502,Mahou Shoujo Pretty Sammy (1996),"Comedy,Parody,Magic,Fantasy,Seinen",tv,26,6.72,6087.0,1996/10/4,fall_1996,
1504,Macross Flash Back 2012,"Drama,Mecha,Military,Sci-Fi",ova,1,6.91,7861.0,1987/6/21,spring_1987,
1505,Detective Conan Movie 09: Strategy Above the Depths,"Adventure,Mystery,Comedy,Police,Shounen",movie,1,7.81,39172.0,2005/4/9,spring_2005,manga
1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure,Comedy,Mystery,Police,Shounen",movie,1,8.07,44114.0,2006/4/15,spring_2006,manga
1508,Sci-fi Harry,"Drama,Horror,Sci-Fi",tv,20,6.2,7479.0,2000/10/6,fall_2000,manga
1509,Mamotte! Lollipop,"Adventure,Comedy,Magic,Romance,Shoujo",tv,13,6.66,20776.0,2006/7/2,summer_2006,manga
1510,Imouto de Ikou!,Hentai,ova,2,6.23,3855.0,2003/6/26,spring_2003,visual_novel
1511,Gakuen: Chijoku no Zushiki,Hentai,ova,2,5.49,3008.0,2002/6/7,spring_2002,
1512,Court no Naka no Tenshi-tachi,"Hentai,School,Sports",ova,2,5.82,2622.0,2000/10/27,fall_2000,visual_novel
1513,Kaette Kita Court no Naka no Tenshi-tachi,Hentai,ova,2,5.74,2068.0,2001/10/26,fall_2001,visual_novel
1514,UFO Princess Valkyrie 3: Seiresetsu no Hanayome,"Comedy,Magic,Romance,Sci-Fi",ova,6,6.96,6418.0,2005/5/25,spring_2005,manga
1515,Sentou Yousei Shoujo Tasukete! Mave-chan,"Parody,Comedy,Super Power,Sci-Fi,Shounen",ova,1,5.33,3094.0,2005/2/24,winter_2005,
1516,Kirarin隨倥・evolution,"Comedy,Drama,Romance,Shoujo",tv,153,7.06,25708.0,2006/4/7,spring_2006,manga
1517,Silent M・・ｽｶbius,"Action,Sci-Fi,Comedy,Horror,Drama,Magic,Romance,Fantasy",tv,26,6.8,11936.0,1998/1/29,winter_1998,manga
1519,Black Lagoon: The Second Barrage,"Action,Seinen",tv,12,8.19,394709.0,2006/10/3,fall_2006,manga
1520,Black Jack,"Drama,Mystery,Psychological,Thriller",ova,12,7.73,31182.0,1993/12/21,fall_1993,manga
1521,Black Jack the Movie,Drama,movie,1,7.33,10468.0,1996/11/30,fall_1996,manga
1524,Fuujin Monogatari,"Slice of Life,Fantasy,Supernatural,School,Drama",tv,13,7.22,14776.0,2004/9/11,fall_2004,original
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action,Adventure,Comedy,Fantasy,Kids",special,1,6.87,20976.0,2001/12/30,fall_2001,game
1526,Pokemon Movie 08: Mew to Hadou no Yuusha Lucario,"Action,Adventure,Kids,Drama,Fantasy",movie,1,7.3,91661.0,2005/7/16,summer_2005,game
1527,Pokemon: Senritsu no Mirage Pokemon,"Adventure,Comedy,Fantasy,Kids",ona,1,6.47,24703.0,2006/10/13,fall_2006,game
1528,Bishoujo Yuugekitai Battle Skipper,"Sci-Fi,Comedy,Mecha",ova,3,5.22,1644.0,1995/8/23,summer_1995,original
1529,De:vadasy,"Action,Ecchi,Psychological,Mecha",ova,3,4.71,2427.0,2000/11/25,fall_2000,game
1530,Kanon (2006),"Slice of Life,Supernatural,Drama,Romance",tv,24,7.99,237177.0,2006/10/6,fall_2006,visual_novel
1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,"Slice of Life,Comedy,Romance,Ecchi,Fantasy",ova,1,7.18,32375.0,2006/12/8,fall_2006,light_novel
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,"Comedy,Drama,Romance,Shoujo,Shounen Ai,Slice of Life",tv,12,6.69,44128.0,2005/1/9,winter_2005,visual_novel
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure,Magic,Comedy,Romance,Shoujo",tv,51,6.68,18802.0,1995/4/5,spring_1995,manga
1534,Futari wa Precure: Splash隨倥・tar,"Action,Comedy,Magic,Fantasy,Shoujo",tv,49,7.14,10226.0,2006/2/5,winter_2006,original
1535,Death Note,"Mystery,Police,Psychological,Supernatural,Thriller,Shounen",tv,37,8.63,2780502.0,2006/10/4,fall_2006,manga
1536,Busou Renkin,"Action,Fantasy,Supernatural,Comedy,School,Shounen",tv,26,7.34,154457.0,2006/10/5,fall_2006,manga
1537,Genshi Shounen Ryuu,"Action,Sci-Fi,Adventure,Romance,Shounen",tv,22,6.27,1730.0,1971/10/30,fall_1971,manga
1538,Pumpkin Scissors,"Action,Comedy,Drama,Military",tv,24,7.18,36269.0,2006/10/3,fall_2006,manga
1539,Touch: Cross Road - Kaze no Yukue,"Romance,Shounen,Sports",special,1,6.94,2698.0,2001/2/9,winter_2001,
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance,Shounen,Sports",special,1,6.71,2919.0,1998/12/22,fall_1998,
1541,Souten no Ken,"Action,Historical,Martial Arts",tv,22,6.69,9792.0,2006/10/5,fall_2006,manga
1542,Brain Powerd,"Action,Adventure,Mecha,Sci-Fi",tv,26,6.09,8167.0,1998/4/8,spring_1998,original
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy,Romance,School,Sci-Fi",tv,12,7.13,34125.0,2006/10/5,fall_2006,visual_novel
1544,Super Robot Taisen OG The Animation,"Mecha,Sci-Fi,Shounen,Space",ova,3,6.66,3549.0,2005/5/27,spring_2005,game
1546,Negima!?,"Adventure,Harem,Comedy,Supernatural,Magic,Romance,Ecchi,Fantasy,School",tv,26,7.0,79294.0,2006/10/4,fall_2006,manga
1547,Obake no Q-tarou,"Comedy,School,Slice of Life,Supernatural",tv,96,,589.0,1965/8/29,summer_1965,manga
1548,Shin Taketori Monogatari: 1000-nen Joou,"Drama,Mystery,Sci-Fi",tv,42,7.18,4156.0,1981/4/16,spring_1981,manga
1549,1000-nen Joou: Queen Millennia,"Adventure,Fantasy,Drama,Sci-Fi",movie,1,6.82,3785.0,1982/3/13,winter_1982,manga
1550,Attack No.1,"Drama,Shoujo,Sports",tv,104,6.74,7108.0,1969/12/7,winter_1970,manga
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,"Comedy,Drama,Romance",movie,1,6.22,881.0,1988/10/1,fall_1988,manga
1553,Queen Emeraldas,"Action,Sci-Fi,Adventure,Space",ova,4,6.87,6053.0,1998/6/5,spring_1998,manga
1554,Asatte no Houkou.,"Supernatural,Drama",tv,12,7.06,22089.0,2006/10/6,fall_2006,manga
1555,Tokimeki Memorial: Only Love,"Comedy,Harem,Romance,School",tv,25,7.06,33475.0,2006/10/3,fall_2006,game
1556,Kikoushi Enma,"Horror,Demons,Supernatural,Magic,Ecchi,Fantasy,Seinen",ova,4,7.13,17784.0,2006/8/24,summer_2006,manga
1557,Shounen Onmyouji,"Action,Magic,Fantasy,Supernatural,Demons,Historical,Shoujo",tv,26,7.57,49381.0,2006/10/3,fall_2006,light_novel
1558,Yarima Queen,"Comedy,Demons,Fantasy,Hentai,Magic,Parody",ova,1,6.05,3407.0,2000/6/25,spring_2000,
1559,Shijou Saikyou no Deshi Kenichi,"Action,Comedy,Martial Arts,School,Shounen",tv,50,8.1,249504.0,2006/10/7,fall_2006,manga
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,"Action,Sci-Fi,Ecchi,Martial Arts,Shounen",ova,3,5.04,3122.0,1996/9/27,summer_1996,game
1561,Lovedol: Lovely Idol,Music,tv,12,6.17,7541.0,2006/10/3,fall_2006,visual_novel
1562,Yamato Nadeshiko Shichihenge隨呻ｽ･,"Comedy,Shoujo",tv,25,7.75,137236.0,2006/10/4,fall_2006,manga
1563,Magic Knight Rayearth II,"Adventure,Drama,Fantasy,Magic,Mecha,Romance,Shoujo",tv,29,7.52,27498.0,1995/4/10,spring_1995,manga
1564,Pokemon Advanced Generation,"Action,Adventure,Comedy,Kids,Fantasy",tv,192,7.08,146071.0,2002/11/21,fall_2002,game
1565,Pokemon Diamond & Pearl,"Action,Adventure,Comedy,Kids,Fantasy",tv,191,7.21,107954.0,2006/9/28,fall_2006,game
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,"Military,Sci-Fi,Mystery,Police,Mecha,Seinen",special,1,8.13,86982.0,2006/9/1,summer_2006,manga
1567,Kaitou Saint Tail,"Adventure,Magic,Romance,Shoujo",tv,43,7.54,15981.0,1995/10/12,fall_1995,manga
1568,Sumomomo Momomo: Chijou Saikyou no Yome,"Action,Comedy,Romance,Martial Arts,Seinen",tv,22,6.9,54351.0,2006/10/6,fall_2006,manga
1569,Otome wa Boku ni Koishiteru,"Comedy,Drama,Romance,School",tv,12,7.06,56347.0,2006/10/8,fall_2006,visual_novel
1570,Happiness!,"Comedy,Harem,Magic,Romance,School",tv,12,6.4,32720.0,2006/10/6,fall_2006,visual_novel
1571,Ghost Hunt,"Mystery,Comedy,Horror,Supernatural,Shoujo",tv,25,7.8,198600.0,2006/10/4,fall_2006,light_novel
1572,Jungle Taitei,"Adventure,Kids,Shounen",tv,52,6.56,6243.0,1965/10/6,fall_1965,manga
1573,Kishin Douji Zenki,"Action,Comedy,Drama,Ecchi,Fantasy,Horror,Magic,Shounen",tv,51,6.97,11221.0,1995/1/9,winter_1995,manga
1574,Get Ride! AMDriver,"Adventure,Mecha,Sci-Fi,Shounen",tv,51,6.24,1663.0,2004/4/5,spring_2004,
1575,Code Geass: Hangyaku no Lelouch,"Action,Military,Sci-Fi,Super Power,Drama,Mecha,School",tv,25,8.71,1675662.0,2006/10/6,fall_2006,original
1576,Bakumatsu Kikansetsu Irohanihoheto,"Action,Drama,Historical,Samurai",ona,26,7.12,35812.0,2006/10/6,fall_2006,original
1577,Taiho Shichau zo,"Action,Comedy,Police,Seinen",ova,4,7.46,18235.0,1994/9/24,summer_1994,manga
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,"Adventure,Comedy,Drama,Fantasy,Magic,Romance,Sci-Fi,Shoujo",tv,13,6.87,10155.0,2006/7/8,summer_2006,game
1579,Kiniro no Corda: Primo Passo,"Harem,Music,Comedy,Drama,Magic,Romance,School,Shoujo",tv,25,7.46,87943.0,2006/10/2,fall_2006,visual_novel
1580,Mouryou Senki Madara,"Adventure,Demons,Supernatural,Shounen",ova,2,6.1,1771.0,1991/3/20,winter_1991,manga
1581,Gift: Eternal Rainbow,"Comedy,Drama,Harem,Magic,Romance,School",tv,12,6.61,28930.0,2006/10/6,fall_2006,visual_novel
1582,Submarine 707R,"Action,Adventure,Military,Sci-Fi",ova,2,6.27,2545.0,2003/9/26,summer_2003,manga
1583,009-1,"Action,Mecha,Sci-Fi,Seinen",tv,12,6.25,17246.0,2006/10/6,fall_2006,manga
1584,Stratos 4 Advance Kanketsu-hen,"Comedy,Military,Sci-Fi",ova,2,6.91,2555.0,2006/9/22,summer_2006,original
1585,Spectral Force,"Demons,Fantasy",ova,2,3.75,1999.0,1998/11/25,fall_1998,game
1586,Aoi Umi no Tristia,"Adventure,Mecha",ova,2,5.68,3215.0,2004/4/23,spring_2004,visual_novel
1587,Tenpou Ibun: Ayakashi Ayashi,"Supernatural,Demons,Historical",tv,25,6.91,14945.0,2006/10/7,fall_2006,original
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy,Romance,School",tv,24,7.07,23942.0,2006/10/6,fall_2006,light_novel
1589,Bartender,"Drama,Seinen,Slice of Life",tv,11,7.37,73470.0,2006/10/15,fall_2006,manga
1590,Legendz: Yomigaeru Ryuuou Densetsu,"Action,Adventure,Fantasy,Comedy",tv,50,7.26,2417.0,2004/4/4,spring_2004,
1591,Kujibiki隨呻ｽ･Unbalance,"Comedy,Romance,School",tv,12,6.26,12319.0,2006/10/7,fall_2006,other
1592,Hataraki Man,"Comedy,Drama,Romance,Seinen,Slice of Life",tv,11,7.02,21511.0,2006/10/13,fall_2006,manga
1593,Azumanga Web Daioh,"Comedy,School,Slice of Life",ona,1,6.7,27861.0,2000/12/28,fall_2000,4_koma_manga
1594,Jigoku Shoujo Futakomori,"Mystery,Horror,Psychological,Supernatural",tv,26,7.93,137313.0,2006/10/7,fall_2006,original
1595,Inma Daitoshi: Beast City,Hentai,ova,3,5.61,2253.0,1996/5/24,spring_1996,
1596,Arcade Gamer Fubuki,"Action,Comedy,Ecchi,Parody,Shounen,Sports,Super Power",ova,4,5.25,5740.0,2002/2/25,winter_2002,original
1597,Panyo Panyo Di Gi Charat,Comedy,tv,48,6.68,4609.0,2002/1/5,winter_2002,
1598,Casshern: Robot Hunter,"Adventure,Mecha,Sci-Fi",ova,4,6.34,7126.0,1993/8/21,summer_1993,
1599,Eat-Man '98,"Action,Adventure,Sci-Fi,Shounen,Super Power",tv,12,6.72,4803.0,1998/10/8,fall_1998,manga
1600,Galaxy Angel Rune,"Sci-Fi,Comedy",tv,13,6.34,4706.0,2006/10/2,fall_2006,
1601,Red Garden,"Drama,Mystery",tv,22,7.09,39388.0,2006/10/4,fall_2006,original
1602,Soukou no Strain,"Drama,Ecchi,Mecha,Military,Sci-Fi,Space",tv,13,7.06,20234.0,2006/11/2,fall_2006,original
1603,Super Robot Taisen OG: Divine Wars,"Action,Mecha,Sci-Fi",tv,25,6.83,6895.0,2006/10/5,fall_2006,game
1604,Katekyo Hitman Reborn!,"Action,Comedy,Shounen,Super Power",tv,203,8.17,473259.0,2006/10/7,fall_2006,manga
1606,Kekkaishi (TV),"Action,Adventure,Comedy,Demons,Supernatural,Shounen",tv,52,7.62,94518.0,2006/10/16,fall_2006,manga
1607,Venus Versus Virus,"Drama,Romance,Supernatural",tv,12,6.39,26859.0,2007/1/12,winter_2007,manga
1608,Salaryman Kintarou,"Comedy,Drama,Martial Arts,Seinen",tv,20,7.48,7904.0,2001/2/18,winter_2001,manga
1609,Mai-Otome Zwei,"Action,Magic",ova,4,7.27,17788.0,2006/11/24,fall_2006,original
1611,Galerians: Rion,"Adventure,Drama,Horror,Military,Mystery,Psychological,Sci-Fi,Shounen,Supernatural",ova,3,5.49,2856.0,2002/4/24,spring_2002,
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,"Fantasy,Comedy",ova,1,5.48,2472.0,2001/8/2,summer_2001,
1614,Captain Tsubasa: Road to 2002,"Action,Sports,Shounen",tv,52,7.4,43484.0,2001/10/7,fall_2001,manga
1617,Massugu ni Ikou.,"Comedy,Josei,Romance,Slice of Life",tv,4,6.47,3068.0,2003/8/18,summer_2003,manga
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),"Action,Sci-Fi,Adventure",tv,26,6.58,4269.0,1999/4/4,spring_1999,novel
1619,Negima!? Haru Special!?,"Ecchi,Fantasy,Magic,Comedy,Harem,Romance,Super Power,Shounen",ova,1,7.1,18241.0,2006/10/25,fall_2006,manga
1620,Maps,"Action,Sci-Fi,Adventure,Space,Comedy,Shounen",ova,4,5.79,1943.0,1994/7/8,summer_1994,manga
1621,Haru no Ashioto The Movie: Ourin Dakkan,"Action,Comedy,School",ova,1,4.89,1783.0,2006/3/31,winter_2006,visual_novel
1622,Kai Doh Maru,"Action,Fantasy,Historical,Magic",ova,1,5.61,7047.0,2001/12/19,fall_2001,original
1623,G-On Riders,"Action,Sci-Fi,Comedy,School",tv,13,5.81,3903.0,2002/7/2,summer_2002,original
1624,To Heart 2 Special,"Romance,School,Drama",special,1,6.37,3424.0,2005/12/24,fall_2005,
1625,Soul Link Special,"Ecchi,Adventure,Space,Comedy,Romance,Military,Sci-Fi",special,1,5.88,2576.0,2006/6/11,spring_2006,visual_novel
1626,Genma Taisen,"Action,Adventure,Comedy,Drama,Mecha,Sci-Fi,Shounen",movie,1,5.15,4612.0,1983/3/12,winter_1983,manga
1627,Choushin Hime Dangaizer 3,"Adventure,Ecchi,Mecha,Sci-Fi",ova,4,5.41,1723.0,1999/10/8,fall_1999,original
1628,Maou Dante,"Action,Demons,Horror,Shounen,Supernatural",tv,13,6.04,8118.0,2002/8/31,summer_2002,manga
1629,Devilman Lady,"Action,Psychological,Drama,Horror",tv,26,6.63,19037.0,1998/10/10,fall_1998,manga
1630,Yousei Hime Ren,"Adventure,Comedy,Fantasy",ova,2,6.1,3458.0,1995/10/27,fall_1995,original
1631,Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out,"Sci-Fi,Mecha",special,1,6.97,11476.0,2005/10/22,fall_2005,original
1632,Shintaisou: Shin,"Hentai,School",ova,2,6.04,4380.0,2005/6/24,spring_2005,visual_novel
1633,Shintaisou: Kari,Hentai,ova,4,6.29,6170.0,2002/10/25,fall_2002,visual_novel
1634,Ai Shimai: Futari no Kajitsu,Hentai,ova,3,6.48,9545.0,2001/4/27,spring_2001,visual_novel
1635,Ai Shimai 2: Futari no Kajitsu,Hentai,ova,2,6.49,7705.0,2003/2/28,winter_2003,visual_novel
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Hentai,ova,2,6.07,5683.0,2004/6/25,spring_2004,visual_novel
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,"Drama,Historical,Romance,Shoujo,Shounen Ai",ova,1,6.87,11725.0,1987/11/6,fall_1987,manga
1638,Peter Pan no Bouken,"Adventure,Fantasy",tv,41,6.82,3668.0,1989/1/15,winter_1989,book
1639,Boku no Pico,"Hentai,Yaoi",ova,1,4.32,146043.0,2006/9/7,summer_2006,original
1640,Angel's Feather,"Sci-Fi,Supernatural,Drama,Romance,Fantasy,Shounen Ai",ova,2,5.47,18794.0,2006/4/28,spring_2006,visual_novel
1641,Iron Virgin Jun,"Action,Fantasy,Martial Arts,Comedy,Super Power",ova,1,4.59,2132.0,1992/7/21,summer_1992,manga
1642,Sugar Sugar Rune,"Fantasy,Magic,Shoujo",tv,51,7.45,31751.0,2005/7/2,summer_2005,manga
1643,Sailor Victory,"Action,Comedy,Mecha,Sci-Fi",ova,2,5.82,1515.0,1995/6/25,spring_1995,original
1644,Princess Rouge,"Fantasy,Romance",ova,2,5.86,1799.0,1997/9/25,summer_1997,original
1645,Herlock Saga: Nibelung no Yubiwa,"Action,Sci-Fi,Adventure,Space,Drama,Seinen",ova,6,6.7,5282.0,1999/1/25,winter_1999,
1647,Kakugo no Susume,"Action,Demons,Ecchi,Horror,Mecha,Sci-Fi,Super Power",ova,2,4.73,9043.0,1996/10/23,fall_1996,manga
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,"Comedy,Romance,Sci-Fi",ova,2,6.84,5403.0,2006/7/21,summer_2006,manga
